phrase_datetime,input,phrase,type,url,response_received,no_record,response_recorded,compound_match,rn,rn_url
2020-09-15T23:43:28Z,Meticil,Meticil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Meticil,TRUE,FALSE,TRUE,Methicillin,61-32-5,https://chem.nlm.nih.gov/chemidplus/rn/61-32-5
2020-09-15T23:43:28Z,Meticil,Meticil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Meticil,TRUE,FALSE,TRUE,Methicillin sodium,132-92-3,https://chem.nlm.nih.gov/chemidplus/rn/132-92-3
2020-09-15T23:43:28Z,Meticil,Meticil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Meticil,TRUE,FALSE,TRUE,Tameticillin,56211-43-9,https://chem.nlm.nih.gov/chemidplus/rn/56211-43-9
2020-09-15T23:43:34Z,Uniaspirin,Uniaspirin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Uniaspirin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:43:39Z,Blaztere,Blaztere,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Blaztere,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:43:45Z,Promethazine,Promethazine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Promethazine,TRUE,FALSE,TRUE,Promethazine hydrochloride,58-33-3,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3
2020-09-15T23:43:45Z,Promethazine,Promethazine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Promethazine,TRUE,FALSE,TRUE,Promethazine,60-87-7,https://chem.nlm.nih.gov/chemidplus/rn/60-87-7
2020-09-15T23:43:45Z,Promethazine,Promethazine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Promethazine,TRUE,FALSE,TRUE,Levomepromazine,60-99-1,https://chem.nlm.nih.gov/chemidplus/rn/60-99-1
2020-09-15T23:43:45Z,Promethazine,Promethazine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Promethazine,TRUE,FALSE,TRUE,Propiomazine,362-29-8,https://chem.nlm.nih.gov/chemidplus/rn/362-29-8
2020-09-15T23:43:51Z,Grathazon,Grathazon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Grathazon,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:43:57Z,Ostrin Forte,OstrinForte,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/OstrinForte,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:44:02Z,Gleevec,Gleevec,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Gleevec,TRUE,FALSE,TRUE, Imatinib mesylate [USAN],220127-57-1,https://chem.nlm.nih.gov/chemidplus/rn/220127-57-1
2020-09-15T23:44:08Z,Auxison,Auxison,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Auxison,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:44:14Z,Bacidal,Bacidal,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bacidal,TRUE,FALSE,TRUE, Trimethoprim [USAN:USP:INN:BAN:JAN],738-70-5,https://chem.nlm.nih.gov/chemidplus/rn/738-70-5
2020-09-15T23:44:20Z,Epidaza,Epidaza,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Epidaza,TRUE,FALSE,TRUE, Tucidinostat [USAN],1616493-44-7,https://chem.nlm.nih.gov/chemidplus/rn/1616493-44-7
2020-09-15T23:44:28Z,Calc Leucovorn,CalcLeucovorn,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/CalcLeucovorn,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:44:34Z,Geniolito,Geniolito,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Geniolito,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:44:39Z,Cycloferon,Cycloferon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cycloferon,TRUE,FALSE,TRUE, Cridanimod [INN],38609-97-1,https://chem.nlm.nih.gov/chemidplus/rn/38609-97-1
2020-09-15T23:44:48Z,Sporanox,Sporanox,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sporanox,TRUE,FALSE,TRUE, Itraconazole [USAN:USP:INN:BAN:JAN],84625-61-6,https://chem.nlm.nih.gov/chemidplus/rn/84625-61-6
2020-09-15T23:44:53Z,Couparin,Couparin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Couparin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:45:03Z,Sepmax,Sepmax,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sepmax,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:45:09Z,Cimetidine,Cimetidine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cimetidine,TRUE,FALSE,TRUE,Cimetidine,51481-61-9,https://chem.nlm.nih.gov/chemidplus/rn/51481-61-9
2020-09-15T23:45:09Z,Cimetidine,Cimetidine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cimetidine,TRUE,FALSE,TRUE,Cimetidine hydrochloride,70059-30-2,https://chem.nlm.nih.gov/chemidplus/rn/70059-30-2
2020-09-15T23:45:15Z,Xtane,Xtane,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Xtane,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:45:21Z,B Dexzol,BDexzol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/BDexzol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:45:27Z,Eritrelan,Eritrelan,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Eritrelan,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:45:32Z,Vinblastine,Vinblastine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vinblastine,TRUE,FALSE,TRUE,Vinblastine sulfate,143-67-9,https://chem.nlm.nih.gov/chemidplus/rn/143-67-9
2020-09-15T23:45:32Z,Vinblastine,Vinblastine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vinblastine,TRUE,FALSE,TRUE,Vinblastine,865-21-4,https://chem.nlm.nih.gov/chemidplus/rn/865-21-4
2020-09-15T23:45:38Z,Asprimox ID,AsprimoxID,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/AsprimoxID,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:45:43Z,Anthracycline-containing regimen,Anthracycline-containingregimen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Anthracycline-containingregimen,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:45:49Z,Warf,Warf,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Warf,TRUE,FALSE,TRUE,Warfarin,81-81-2,https://chem.nlm.nih.gov/chemidplus/rn/81-81-2
2020-09-15T23:45:49Z,Warf,Warf,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Warf,TRUE,FALSE,TRUE,Warfarin sodium,129-06-6,https://chem.nlm.nih.gov/chemidplus/rn/129-06-6
2020-09-15T23:45:49Z,Warf,Warf,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Warf,TRUE,FALSE,TRUE,Acenocoumarol,152-72-7,https://chem.nlm.nih.gov/chemidplus/rn/152-72-7
2020-09-15T23:45:54Z,Cetuxim,Cetuxim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cetuxim,TRUE,FALSE,TRUE,Cetuximab,205923-56-4,https://chem.nlm.nih.gov/chemidplus/rn/205923-56-4
2020-09-15T23:45:54Z,Cetuxim,Cetuxim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cetuxim,TRUE,FALSE,TRUE,Cetuximab sarotalocan,2166339-33-7,https://chem.nlm.nih.gov/chemidplus/rn/2166339-33-7
2020-09-15T23:46:00Z,Bactrium DS,BactriumDS,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/BactriumDS,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:46:06Z,Lobact,Lobact,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lobact,TRUE,FALSE,TRUE,Urea C 13,58069-82-2,https://chem.nlm.nih.gov/chemidplus/rn/58069-82-2
2020-09-15T23:46:06Z,Lobact,Lobact,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lobact,TRUE,FALSE,TRUE,Cefuroxime axetil,64544-07-6,https://chem.nlm.nih.gov/chemidplus/rn/64544-07-6
2020-09-15T23:46:11Z,Clodeosten,Clodeosten,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Clodeosten,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:46:17Z,Eliquis,Eliquis,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Eliquis,TRUE,FALSE,TRUE, Apixaban [USAN:INN:JAN],503612-47-3,https://chem.nlm.nih.gov/chemidplus/rn/503612-47-3
2020-09-15T23:46:23Z,AryoSeven,AryoSeven,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/AryoSeven,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:46:28Z,Ottoprim,Ottoprim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ottoprim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:46:34Z,Trixotene,Trixotene,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trixotene,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:46:40Z,Rocolone,Rocolone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Rocolone,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:46:45Z,Auxiloson,Auxiloson,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Auxiloson,TRUE,FALSE,TRUE, Dexamethasone isonicotinate,2265-64-7,https://chem.nlm.nih.gov/chemidplus/rn/2265-64-7
2020-09-15T23:46:51Z,Polopiryna,Polopiryna,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Polopiryna,TRUE,FALSE,TRUE, Aspirin [USP:BAN:JAN],50-78-2,https://chem.nlm.nih.gov/chemidplus/rn/50-78-2
2020-09-15T23:46:57Z,Kogenate,Kogenate,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Kogenate,TRUE,FALSE,TRUE,Beroctocog alfa,9001-27-8,https://chem.nlm.nih.gov/chemidplus/rn/9001-27-8
2020-09-15T23:46:57Z,Kogenate,Kogenate,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Kogenate,TRUE,FALSE,TRUE,Octocog alfa,139076-62-3,https://chem.nlm.nih.gov/chemidplus/rn/139076-62-3
2020-09-15T23:47:02Z,Clasteon,Clasteon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Clasteon,TRUE,FALSE,TRUE, Clodronic acid disodium salt,22560-50-5,https://chem.nlm.nih.gov/chemidplus/rn/22560-50-5
2020-09-15T23:47:08Z,Topecan,Topecan,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Topecan,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:47:14Z,Dovitinib,Dovitinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dovitinib,TRUE,FALSE,TRUE,Dovitinib,405169-16-6,https://chem.nlm.nih.gov/chemidplus/rn/405169-16-6
2020-09-15T23:47:14Z,Dovitinib,Dovitinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dovitinib,TRUE,FALSE,TRUE,Dovitinib lactate,915769-50-5,https://chem.nlm.nih.gov/chemidplus/rn/915769-50-5
2020-09-15T23:47:19Z,Novantrone,Novantrone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Novantrone,TRUE,FALSE,TRUE, Mitoxantrone hydrochloride [USAN:USP:JAN],70476-82-3,https://chem.nlm.nih.gov/chemidplus/rn/70476-82-3
2020-09-15T23:47:25Z,Alovell,Alovell,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Alovell,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:47:31Z,Gynotril,Gynotril,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Gynotril,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:47:36Z,Bleo,Bleo,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bleo,TRUE,FALSE,TRUE,Bleomycin sulfate,9041-93-4,https://chem.nlm.nih.gov/chemidplus/rn/9041-93-4
2020-09-15T23:47:36Z,Bleo,Bleo,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bleo,TRUE,FALSE,TRUE,Bleomycin,11056-06-7,https://chem.nlm.nih.gov/chemidplus/rn/11056-06-7
2020-09-15T23:47:42Z,Growth factor inhibitor,Growthfactorinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Growthfactorinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:47:47Z,Soltamox,Soltamox,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Soltamox,TRUE,FALSE,TRUE,Tamoxifen,10540-29-1,https://chem.nlm.nih.gov/chemidplus/rn/10540-29-1
2020-09-15T23:47:47Z,Soltamox,Soltamox,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Soltamox,TRUE,FALSE,TRUE,Tamoxifen citrate,54965-24-1,https://chem.nlm.nih.gov/chemidplus/rn/54965-24-1
2020-09-15T23:47:53Z,Docusate,Docusate,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Docusate,TRUE,FALSE,TRUE,Docusate calcium,128-49-4,https://chem.nlm.nih.gov/chemidplus/rn/128-49-4
2020-09-15T23:47:53Z,Docusate,Docusate,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Docusate,TRUE,FALSE,TRUE,Docusate sodium,577-11-7,https://chem.nlm.nih.gov/chemidplus/rn/577-11-7
2020-09-15T23:47:53Z,Docusate,Docusate,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Docusate,TRUE,FALSE,TRUE,Docusate potassium,7491-09-0,https://chem.nlm.nih.gov/chemidplus/rn/7491-09-0
2020-09-15T23:47:58Z,Temizole,Temizole,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Temizole,TRUE,FALSE,TRUE,Astemizole,68844-77-9,https://chem.nlm.nih.gov/chemidplus/rn/68844-77-9
2020-09-15T23:47:58Z,Temizole,Temizole,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Temizole,TRUE,FALSE,TRUE,Tecastemizole,75970-99-9,https://chem.nlm.nih.gov/chemidplus/rn/75970-99-9
2020-09-15T23:48:04Z,Carboplatino,Carboplatino,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Carboplatino,TRUE,FALSE,TRUE, Carboplatin [USAN:USP:INN:BAN:JAN],41575-94-4,https://chem.nlm.nih.gov/chemidplus/rn/41575-94-4
2020-09-15T23:48:09Z,Trimexasol,Trimexasol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trimexasol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:48:17Z,Onxol,Onxol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Onxol,TRUE,FALSE,TRUE, Paclitaxel [USAN:USP:INN:BAN],33069-62-4,https://chem.nlm.nih.gov/chemidplus/rn/33069-62-4
2020-09-15T23:48:24Z,Granisol,Granisol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Granisol,TRUE,FALSE,TRUE, Granisetron hydrochloride [USAN:USP],107007-99-8,https://chem.nlm.nih.gov/chemidplus/rn/107007-99-8
2020-09-15T23:48:29Z,Unimedrol,Unimedrol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Unimedrol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:48:36Z,Arsenic trioxide,Arsenictrioxide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Arsenictrioxide,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:48:42Z,Luporal,Luporal,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Luporal,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:48:47Z,Faslodex,Faslodex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Faslodex,TRUE,FALSE,TRUE, Fulvestrant [USAN:USP:INN:BAN],129453-61-8,https://chem.nlm.nih.gov/chemidplus/rn/129453-61-8
2020-09-15T23:48:53Z,Soldesanil,Soldesanil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Soldesanil,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:48:59Z,Mylocel,Mylocel,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mylocel,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:49:05Z,Doxil,Doxil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doxil,TRUE,FALSE,TRUE,Prolonium iodide,123-47-7,https://chem.nlm.nih.gov/chemidplus/rn/123-47-7
2020-09-15T23:49:05Z,Doxil,Doxil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doxil,TRUE,FALSE,TRUE,Doxylamine,469-21-6,https://chem.nlm.nih.gov/chemidplus/rn/469-21-6
2020-09-15T23:49:05Z,Doxil,Doxil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doxil,TRUE,FALSE,TRUE,Doxorubicin,23214-92-8,https://chem.nlm.nih.gov/chemidplus/rn/23214-92-8
2020-09-15T23:49:05Z,Doxil,Doxil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doxil,TRUE,FALSE,TRUE,Piridoxilate,24340-35-0,https://chem.nlm.nih.gov/chemidplus/rn/24340-35-0
2020-09-15T23:49:11Z,Aloxi,Aloxi,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Aloxi,TRUE,FALSE,TRUE,Levallorphan,152-02-3,https://chem.nlm.nih.gov/chemidplus/rn/152-02-3
2020-09-15T23:49:11Z,Aloxi,Aloxi,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Aloxi,TRUE,FALSE,TRUE,Allomethadione,526-35-2,https://chem.nlm.nih.gov/chemidplus/rn/526-35-2
2020-09-15T23:49:11Z,Aloxi,Aloxi,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Aloxi,TRUE,FALSE,TRUE,Salsalate,552-94-3,https://chem.nlm.nih.gov/chemidplus/rn/552-94-3
2020-09-15T23:49:16Z,Chidamide,Chidamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Chidamide,TRUE,FALSE,TRUE, Tucidinostat [USAN],1616493-44-7,https://chem.nlm.nih.gov/chemidplus/rn/1616493-44-7
2020-09-15T23:49:22Z,JAK inhibitor,JAKinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/JAKinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:49:28Z,Ortrex,Ortrex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ortrex,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:49:34Z,Thymoglobulin,Thymoglobulin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Thymoglobulin,TRUE,FALSE,TRUE, Antilymphocyte Serum,308067-60-9,https://chem.nlm.nih.gov/chemidplus/rn/308067-60-9
2020-09-15T23:49:40Z,Cyclophosphamide,Cyclophosphamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclophosphamide,TRUE,FALSE,TRUE,Cyclophosphamide,50-18-0,https://chem.nlm.nih.gov/chemidplus/rn/50-18-0
2020-09-15T23:49:40Z,Cyclophosphamide,Cyclophosphamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclophosphamide,TRUE,FALSE,TRUE,Cyclophosphamide,6055-19-2,https://chem.nlm.nih.gov/chemidplus/rn/6055-19-2
2020-09-15T23:49:40Z,Cyclophosphamide,Cyclophosphamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclophosphamide,TRUE,FALSE,TRUE,Enpromate,10087-89-5,https://chem.nlm.nih.gov/chemidplus/rn/10087-89-5
2020-09-15T23:49:40Z,Cyclophosphamide,Cyclophosphamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyclophosphamide,TRUE,FALSE,TRUE,Trofosfamide,22089-22-1,https://chem.nlm.nih.gov/chemidplus/rn/22089-22-1
2020-09-15T23:49:45Z,Deltasone,Deltasone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Deltasone,TRUE,FALSE,TRUE, Prednisone [USP:INN:BAN],53-03-2,https://chem.nlm.nih.gov/chemidplus/rn/53-03-2
2020-09-15T23:49:52Z,Bonomax,Bonomax,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bonomax,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:49:57Z,Dekisachosei,Dekisachosei,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dekisachosei,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:50:03Z,Bisultrim,Bisultrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bisultrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:50:11Z,Cymerin,Cymerin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cymerin,TRUE,FALSE,TRUE, Ranimustine [INN:JAN],58994-96-0,https://chem.nlm.nih.gov/chemidplus/rn/58994-96-0
2020-09-15T23:50:17Z,Daburex,Daburex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Daburex,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:50:23Z,Coagulopathy medication,Coagulopathymedication,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Coagulopathymedication,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:50:29Z,Fedratinib,Fedratinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fedratinib,TRUE,FALSE,TRUE,Fedratinib,936091-26-8,https://chem.nlm.nih.gov/chemidplus/rn/936091-26-8
2020-09-15T23:50:34Z,Zoltrim,Zoltrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zoltrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:50:41Z,Desason,Desason,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Desason,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:50:46Z,Zoltem,Zoltem,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zoltem,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:50:52Z,Sustol,Sustol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sustol,TRUE,FALSE,TRUE, Granisetron [USAN:INN:BAN:JAN],109889-09-0,https://chem.nlm.nih.gov/chemidplus/rn/109889-09-0
2020-09-15T23:50:58Z,Pharmaplatin,Pharmaplatin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Pharmaplatin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:04Z,Bactricid,Bactricid,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bactricid,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:09Z,Maktrim,Maktrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Maktrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:15Z,Androgen receptor inhibitor,Androgenreceptorinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Androgenreceptorinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:20Z,Rontafor,Rontafor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Rontafor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:26Z,Mexaton,Mexaton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mexaton,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:31Z,Platinum agent,Platinumagent,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Platinumagent,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:37Z,Toposide,Toposide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Toposide,TRUE,FALSE,TRUE,Etoposide,33419-42-0,https://chem.nlm.nih.gov/chemidplus/rn/33419-42-0
2020-09-15T23:51:42Z,Fayining,Fayining,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fayining,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:48Z,Dexametin,Dexametin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexametin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:53Z,Declovir,Declovir,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Declovir,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:51:59Z,Butiol,Butiol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Butiol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:52:05Z,Tekuron,Tekuron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tekuron,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:52:11Z,Granisetron,Granisetron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Granisetron,TRUE,FALSE,TRUE,Granisetron hydrochloride,107007-99-8,https://chem.nlm.nih.gov/chemidplus/rn/107007-99-8
2020-09-15T23:52:11Z,Granisetron,Granisetron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Granisetron,TRUE,FALSE,TRUE,Granisetron,109889-09-0,https://chem.nlm.nih.gov/chemidplus/rn/109889-09-0
2020-09-15T23:52:16Z,Doxoruben,Doxoruben,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doxoruben,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:52:22Z,Polopiryna S,PolopirynaS,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/PolopirynaS,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:52:27Z,Ifison,Ifison,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ifison,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:52:33Z,Mustargen,Mustargen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mustargen,TRUE,FALSE,TRUE,Mechlorethamine hydrochloride,55-86-7,https://chem.nlm.nih.gov/chemidplus/rn/55-86-7
2020-09-15T23:52:39Z,Levaquin,Levaquin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Levaquin,TRUE,FALSE,TRUE,Levofloxacin,100986-85-4,https://chem.nlm.nih.gov/chemidplus/rn/100986-85-4
2020-09-15T23:52:44Z,Folinac,Folinac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Folinac,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:52:50Z,Cyproterone acetate,Cyproteroneacetate,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cyproteroneacetate,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T23:52:55Z,Frone,Frone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Frone,TRUE,FALSE,TRUE,Khellin,82-02-0,https://chem.nlm.nih.gov/chemidplus/rn/82-02-0
2020-09-15T23:52:55Z,Frone,Frone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Frone,TRUE,FALSE,TRUE,Interferon beta,74899-71-1,https://chem.nlm.nih.gov/chemidplus/rn/74899-71-1
2020-09-15T23:52:55Z,Frone,Frone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Frone,TRUE,FALSE,TRUE,Fronepidil,79700-63-3,https://chem.nlm.nih.gov/chemidplus/rn/79700-63-3
